20130615,0,198,1,19.3,19.5,0,5.39,0
20130615,1,199,1,19.2,19.3,0,5.32,0
20130615,2,193,1,19.1,19.3,0,5.39,0
20130615,3,199,1,18.9,18.7,0,5.85,0
20130615,4,205,1,18.3,17.8,0,5.27,0
20130615,5,146,1,17.9,17.4,0,6.24,0
20130615,6,149,20,18.7,18.1,0,5.65,4
20130615,7,225,128,21.6,22.4,78.26,86.80,91.3
20130615,8,336,293,24.1,33.2,288.65,298.83,301.1
20130615,9,409,486,25.4,40,503.87,514.19,519.8
20130615,10,696,984,28,52.9,639.34,662.53,672
20130615,11,508,651,27.6,43.7,594.73,604.48,620.1
20130615,12,391,490,28.8,45.7,451.7,490.95,466.3
20130615,13,331,352,28.1,39.1,343.41,351.71,356.7
20130615,14,265,184,25.3,29.4,177.56,184.89,189.3
20130615,15,264,194,25.9,31.5,194.31,203.96,206.1
20130615,16,240,145,24.6,28.7,133.62,143.35,146.7
20130615,17,209,76,23.7,26.3,63.82,72.07,74.8
20130615,18,194,43,23.6,24.7,25.93,35.76,38.7
20130615,19,206,64,23.6,24.8,48.24,57.58,60.8
20130615,20,182,1,21.9,20.7,0,6.58,0
20130615,21,188,1,21.2,20.4,0.89,5.73,0
20130615,22,189,1,20.9,20.1,0,5.67,0
20130615,23,186,1,20.4,19.5,1.94,5.40,0
20130616,0,195,1,19.8,19,0,5.86,0
20130616,1,196,1,19.6,18.8,0.81,6.21,0
20130616,2,196,1,19.4,18.5,0,5.89,0
20130616,3,194,1,19.7,19.7,0,5.16,0
20130616,4,193,1,19.6,19.2,0,5.71,0
20130616,5,195,1,19,18.5,0,5.29,0
20130616,6,191,16,19,18.3,0,5.73,0
20130616,7,217,98,21.8,22.2,87.09,94.03,99.7
20130616,8,334,285,24.9,32.7,279.07,286.62,292.3
20130616,9,334,368,24.8,36.3,371.16,382.45,387
20130616,10,598,816,25.9,42.3,495.42,558.73,599.6
20130616,11,560,830,28.2,53.5,790.87,817.94,826.6
20130616,12,329,405,28.4,48.6,754.2,812.69,802.8
20130616,13,603,868,30.1,55.7,786.45,802.69,812.9
20130616,14,578,812,31,55.3,747.46,763.05,771.9
20130616,15,520,693,29.8,49.7,653.45,655.43,676.6
20130616,16,445,539,29.1,44.3,522.55,534.47,539.4
20130616,17,357,349,26.5,35.2,319.67,333.17,334
20130616,18,256,142,27.1,28.9,92.21,96.99,105.1
20130616,19,168,28,24.9,23.9,13.59,26.11,27.7
20130616,20,165,1,22.7,21.2,0,5.82,0
20130616,21,168,1,22.7,20.9,0.84,5.96,0
20130616,22,175,1,21.4,19.9,0,5.40,0
20130616,23,180,1,21.1,19.2,1.75,5.94,0
20130617,0,179,1,21.3,19.4,0,5.29,0
20130617,1,188,1,19.8,20.1,0,5.76,0
20130617,2,191,1,19.2,18.4,0,5.31,0
20130617,3,192,1,18.9,18.1,0.71,5.29,0
20130617,4,183,1,20.7,20.6,0.27,5.33,0
20130617,5,179,1,21.3,21.7,0,5.45,0
20130617,6,195,27,19.8,20.5,0,5.39,0
20130617,7,283,155,22.8,23.7,82.1,89.28,95.6
20130617,8,216,114,23.1,28.3,111.74,120.70,124.8
20130617,9,313,332,25.8,39.1,308.7,324.84,324.6
20130617,10,459,590,26.5,43.1,565.52,592.34,593.2
20130617,11,178,80,25.4,31.9,60.21,67.29,70.4
20130617,12,596,811,28.2,47.4,632.74,597.08,629.5
20130617,13,689,981,31.9,58.7,855.45,872.49,884.1
20130617,14,611,858,27.7,46.2,649.48,677.97,668.2
20130617,15,539,675,33,54.7,608.07,627.80,629
20130617,16,446,550,31,48,528.98,543.49,546.9
20130617,17,343,330,30.8,40.7,305.58,317.99,319.2
20130617,18,218,123,27.2,29.9,97.58,109.75,109.7
20130617,19,165,40,25.7,24.8,22.94,35.83,36.4
20130617,20,152,1,24.3,22.9,0,5.39,0
20130617,21,159,1,23.3,21.9,0,6.84,0
20130617,22,163,1,22.8,21.3,0,5.64,0
