489.3333333333333,445.8333333333333,43.59166666666667,53.808333333333344,384.00916666666666,395.3758333333332,396.0
646.25,600.5833333333334,35.625,48.991666666666674,513.9433333333334,534.3808333333334,511.21666666666664
603.9166666666666,559.8333333333334,37.12499999999999,50.183333333333344,481.4125000000001,517.64,492.85833333333335
590.0,550.3333333333334,30.733333333333338,41.516666666666666,494.74499999999995,520.4858333333333,512.8749999999999
613.4166666666666,570.25,32.03333333333334,41.691666666666656,501.4583333333333,539.3250000000002,525.8666666666667
400.1666666666667,365.3333333333333,37.03333333333333,46.18333333333333,302.4258333333333,326.9916666666666,317.325
390.5,365.0,37.55833333333334,44.95000000000001,261.6308333333333,276.8816666666667,270.91666666666663
509.5,478.5833333333333,33.408333333333346,43.39166666666667,413.9716666666666,428.38499999999993,428.1333333333332
554.0833333333334,504.5,41.50000000000001,50.025000000000006,472.40333333333325,504.54,491.7916666666667
657.8333333333334,598.1666666666666,36.26666666666666,46.45833333333332,531.16,553.975,550.375
689.5833333333334,627.0,33.083333333333336,46.0,546.0108333333334,570.5216666666666,565.5583333333334
313.1666666666667,282.8333333333333,32.258333333333326,37.95,253.27666666666664,272.7441666666667,268.1583333333333
338.8333333333333,302.25,36.25,42.708333333333336,260.3608333333333,280.56916666666666,277.65833333333336
567.0833333333334,492.75,36.158333333333324,47.59166666666666,465.5374999999999,479.30749999999995,481.57500000000005
619.6666666666666,563.6666666666666,38.34166666666666,50.23333333333331,483.0058333333333,508.70416666666665,504.53333333333336
465.25,418.0,40.616666666666674,50.33333333333334,368.86083333333335,386.54,384.4750000000001
227.91666666666666,207.41666666666666,37.06666666666667,42.11666666666667,182.05083333333334,197.9275,196.25833333333333
629.5,574.8333333333334,38.76666666666667,54.025000000000006,505.37999999999994,527.0541666666667,524.0166666666667
641.0833333333334,567.5,42.708333333333336,56.40833333333334,495.4666666666667,518.4808333333333,514.7666666666667
652.25,582.75,43.116666666666674,55.78333333333333,510.8066666666667,533.4533333333334,530.9166666666666
651.0833333333334,578.9166666666666,43.9,57.04166666666668,505.4925,527.6625,525.1750000000001
474.6666666666667,428.1666666666667,44.65833333333333,53.974999999999994,370.0208333333333,393.9808333333333,385.85833333333335
255.75,227.33333333333334,36.35,42.09166666666666,198.57500000000002,216.9458333333333,213.45833333333337
609.25,547.8333333333334,40.599999999999994,53.99999999999999,475.82500000000005,501.8783333333334,495.0666666666666
418.75,380.0833333333333,41.15,50.82499999999999,336.02083333333337,356.96583333333336,352.7083333333333
495.75,431.8333333333333,37.858333333333334,47.99999999999999,386.6958333333334,407.85499999999996,409.5416666666667
470.25,428.5,43.083333333333336,52.89166666666666,383.93333333333334,399.29333333333335,398.45
244.25,223.0,41.825,47.46666666666667,194.88250000000002,215.32333333333335,208.98333333333332
358.75,316.9166666666667,41.358333333333334,50.76666666666667,299.37583333333333,315.6883333333333,314.7583333333334
448.5833333333333,395.0,42.03333333333334,51.74166666666665,347.20750000000004,361.9983333333334,362.4166666666667
378.75,342.0833333333333,42.67500000000001,51.275,312.8374999999999,333.88500000000005,330.93333333333334
326.5833333333333,292.4166666666667,40.825,50.68333333333333,258.31,277.55083333333334,273.6416666666667
651.0,573.3333333333334,42.34166666666666,55.53333333333333,516.4708333333334,537.3066666666665,536.1833333333334
492.8333333333333,437.4166666666667,43.30833333333334,52.84166666666667,387.3241666666667,407.9416666666666,405.69166666666666
485.0,437.1666666666667,43.93333333333333,54.79999999999999,382.0958333333333,406.32249999999993,400.74166666666673
564.1666666666666,507.4166666666667,43.658333333333324,55.875,456.7124999999999,479.00666666666666,466.4750000000001
644.3333333333334,560.0833333333334,43.87499999999999,54.46666666666666,489.93250000000006,520.4999999999999,514.9666666666667
428.1666666666667,383.9166666666667,41.6,48.30833333333333,348.2808333333334,379.58083333333326,367.2750000000001
345.4166666666667,286.9166666666667,41.63333333333335,46.42500000000001,202.59083333333334,221.90499999999997,215.55833333333337
577.8333333333334,510.0833333333333,45.29999999999999,55.43333333333334,425.6508333333333,454.1458333333335,445.9166666666666
668.5833333333334,584.0,45.84166666666667,59.59166666666667,479.4075,523.2641666666667,487.9166666666665
522.25,459.3333333333333,43.44166666666666,54.683333333333316,406.0016666666668,416.03833333333324,409.5416666666666
77.58333333333333,69.0,36.333333333333336,38.10833333333334,52.907500000000006,62.40833333333333,58.04999999999999
65.25,56.666666666666664,37.1,39.116666666666674,37.778333333333336,52.28916666666667,0.0
369.3333333333333,325.5,40.79166666666666,47.0,268.4541666666667,278.3966666666667,0.0
110.66666666666667,101.33333333333333,43.116666666666674,45.81666666666666,88.28333333333332,106.0025,0.0
326.5,289.8333333333333,49.300000000000004,53.791666666666664,246.485,287.68,0.0
148.33333333333334,130.75,43.18333333333334,47.68333333333333,112.08916666666666,127.72583333333336,0.0
93.0,81.16666666666667,43.925000000000004,46.99999999999999,66.705,76.95166666666667,0.0
435.0,386.3333333333333,48.44166666666667,57.649999999999984,340.7683333333334,342.51833333333326,299.2416666666667
329.5833333333333,303.8333333333333,49.5,58.583333333333336,261.1958333333333,281.23333333333335,274.825
552.75,508.1666666666667,55.17500000000001,65.91666666666667,455.7725,473.6008333333334,466.3083333333334
