422,39,10.8,9.7,24.38,33.29,37.4,0.0,1.0,0.0,0.0,0.0,0.0
437,1,7.9,5.5,0,5.39,0,0.0,1.0,0.0,0.0,0.0,0.0
445,1,6.9,4.8,3.1,5.44,0,0.0,1.0,0.0,0.0,0.0,0.0
449,1,6.7,4.9,3.72,6.29,0,0.0,1.0,0.0,0.0,0.0,0.0
446,1,7.8,8,0,5.43,0,0.0,1.0,0.0,0.0,0.0,0.0
450,1,6.7,5.2,0,5.56,0,0.0,1.0,0.0,0.0,0.0,0.0
448,1,7.4,7.2,0,5.29,0,0.0,1.0,0.0,0.0,0.0,0.0
447,1,7.3,7.3,2.44,5.39,0,0.0,0.0,0.0,0.0,0.0,1.0
451,1,6.7,6.1,0,5.33,0,0.0,0.0,0.0,0.0,0.0,1.0
455,1,6,5.4,0,6.07,0,0.0,0.0,0.0,0.0,0.0,1.0
457,1,5.3,4,0,5.90,0,0.0,0.0,0.0,0.0,0.0,1.0
458,1,5.3,5.2,0.32,5.61,0,0.0,0.0,0.0,0.0,0.0,1.0
458,1,5.2,4.7,0,5.34,0,0.0,0.0,0.0,0.0,0.0,1.0
461,1,4.5,2.8,0,6.01,0,0.0,0.0,0.0,0.0,0.0,1.0
461,1,4.5,4.5,0,5.83,0,0.0,0.0,0.0,0.0,0.0,1.0
462,12,4.5,4.5,0,5.54,0,0.0,0.0,0.0,0.0,0.0,1.0
465,31,4.5,5.5,16.01,26.27,29.3,0.0,0.0,0.0,0.0,0.0,1.0
489,167,4.4,7.3,169.09,175.96,182.2,0.0,0.0,0.0,0.0,0.0,1.0
608,725,5.4,12.6,617.65,587.33,621.1,0.0,0.0,0.0,0.0,0.0,1.0
514,818,7.2,25.3,784.51,797.21,809.1,0.0,0.0,0.0,0.0,0.0,1.0
506,860,7.1,23.9,811.89,824.16,836.5,0.0,0.0,0.0,0.0,0.0,1.0
506,857,8,27.6,808.86,829.13,836.5,0.0,0.0,0.0,0.0,0.0,1.0
486,689,7.1,19.7,637.89,651.97,657.9,0.0,0.0,0.0,0.0,0.0,1.0
432,342,5.9,13.3,351.96,351.37,362.5,0.0,0.0,0.0,0.0,0.0,1.0
454,55,3.9,4.2,109.3,119.06,122.3,0.0,0.0,0.0,0.0,0.0,1.0
465,1,2,0.5,1.92,6.79,0,0.0,0.0,0.0,0.0,0.0,1.0
471,1,1.7,0.1,0,6.01,0,0.0,0.0,0.0,0.0,0.0,1.0
476,1,1.5,-0.6,2.14,6.10,0,0.0,0.0,0.0,0.0,0.0,1.0
476,1,1.3,0.1,1.34,6.00,0,0.0,0.0,0.0,0.0,0.0,1.0
480,1,1,-0.4,0,6.98,0,0.0,0.0,0.0,0.0,0.0,1.0
482,1,0.7,-1.8,0,6.00,0,0.0,0.0,0.0,0.0,0.0,1.0
486,1,0,-2.7,2.27,6.05,0,0.0,1.0,0.0,0.0,0.0,0.0
487,1,-0.1,-2.7,0,6.34,0,0.0,1.0,0.0,0.0,0.0,0.0
488,1,-0.1,-2,0,6.17,0,0.0,1.0,0.0,0.0,0.0,0.0
488,1,0,-2.3,0,6.53,0,0.0,1.0,0.0,0.0,0.0,0.0
488,1,0,-2.1,0,5.92,0,0.0,1.0,0.0,0.0,0.0,0.0
489,1,0,-2.5,0,6.09,0,0.0,1.0,0.0,0.0,0.0,0.0
489,1,-0.1,-2.7,0,6.14,0,0.0,1.0,0.0,0.0,0.0,0.0
489,1,-0.5,-3.1,0,6.16,0,0.0,1.0,0.0,0.0,0.0,0.0
492,19,-0.2,-2,4.03,13.61,14,0.0,1.0,0.0,0.0,0.0,0.0
527,386,1.7,6.1,318.77,329.09,333.3,0.0,1.0,0.0,0.0,0.0,0.0
516,600,4.9,19.7,594.35,604.74,611.8,0.0,1.0,0.0,0.0,0.0,0.0
517,777,5.8,23.3,754.58,767.69,776,0.0,1.0,0.0,0.0,0.0,0.0
511,872,7.5,31.9,812.7,826.91,837.5,0.0,1.0,0.0,0.0,0.0,0.0
503,894,8.1,30.5,827.34,841.96,854.7,0.0,1.0,0.0,0.0,0.0,0.0
490,820,7.3,26.4,763.81,778.07,789.1,0.0,1.0,0.0,0.0,0.0,0.0
472,664,7.2,21.4,630.97,643.30,650.3,0.0,1.0,0.0,0.0,0.0,0.0
462,406,6.2,13.8,371.58,384.52,386.5,0.0,1.0,0.0,0.0,0.0,0.0
450,40,4.5,4,71.42,80.24,83.1,0.0,1.0,0.0,0.0,0.0,0.0
460,1,3.6,1.5,2.4,6.67,0,0.0,1.0,0.0,0.0,0.0,0.0
468,1,2.9,0.8,1.09,6.20,0,0.0,1.0,0.0,0.0,0.0,0.0
471,1,2.8,0.6,2.95,6.13,0,0.0,1.0,0.0,0.0,0.0,0.0
472,1,2,-0.1,2.7,6.09,0,0.0,1.0,0.0,0.0,0.0,0.0
480,1,1.3,-1.8,0,6.17,0,0.0,1.0,0.0,0.0,0.0,0.0
484,1,0.7,-2.2,0,6.04,0,0.0,1.0,0.0,0.0,0.0,0.0
486,1,0.3,-2.7,3.04,6.09,0,0.0,1.0,0.0,0.0,0.0,0.0
487,1,0.1,-2.7,0,6.63,0,0.0,1.0,0.0,0.0,0.0,0.0
487,1,0,-3.3,2.74,6.71,0,0.0,1.0,0.0,0.0,0.0,0.0
491,1,-0.6,-4,1.85,6.10,0,0.0,1.0,0.0,0.0,0.0,0.0
490,1,-0.1,-3,0,5.99,0,0.0,1.0,0.0,0.0,0.0,0.0
493,1,-0.8,-3.6,0,6.17,0,0.0,1.0,0.0,0.0,0.0,0.0
495,1,-1.2,-3.7,1.35,6.14,0,0.0,1.0,0.0,0.0,0.0,0.0
495,1,-0.9,-3.1,0,6.64,0,0.0,1.0,0.0,0.0,0.0,0.0
498,26,-1.1,-2.8,9.13,19.47,21,0.0,1.0,0.0,0.0,0.0,0.0
504,266,1.7,9.3,225.31,232.82,238.8,0.0,1.0,0.0,0.0,0.0,0.0
506,495,6.3,21.8,488.38,494.61,503.5,0.0,1.0,0.0,0.0,0.0,0.0
492,630,7.9,28.1,608.44,619.58,626.9,0.0,1.0,0.0,0.0,0.0,0.0
502,757,9.2,32,716.54,722.38,737.1,0.0,1.0,0.0,0.0,0.0,0.0
491,729,9.4,30,689.68,702.55,712,0.0,1.0,0.0,0.0,0.0,0.0
484,714,9.9,29.4,666.24,678.92,689.4,0.0,1.0,0.0,0.0,0.0,0.0
468,552,9.8,27.2,517.43,531.02,536.9,0.0,1.0,0.0,0.0,0.0,0.0
457,313,8,17.3,294,303.06,306.8,0.0,1.0,0.0,0.0,0.0,0.0
453,83,6.1,7.4,89.23,99.03,102,0.0,1.0,0.0,0.0,0.0,0.0
459,1,4.1,1.3,0,6.10,0,0.0,1.0,0.0,0.0,0.0,0.0
472,1,2.5,0.3,1.37,6.45,0,0.0,1.0,0.0,0.0,0.0,0.0
478,1,1.7,-0.2,1.8,6.16,0,0.0,1.0,0.0,0.0,0.0,0.0
480,1,1.7,-0.5,0,6.10,0,0.0,1.0,0.0,0.0,0.0,0.0
480,1,1.7,-0.2,0,6.05,0,0.0,1.0,0.0,0.0,0.0,0.0
481,1,2,0,0,6.78,0,0.0,1.0,0.0,0.0,0.0,0.0
480,1,2.3,0.1,3.76,6.49,0,0.0,0.0,0.0,1.0,0.0,0.0
479,1,2.8,0.7,0,6.11,0,0.0,0.0,0.0,1.0,0.0,0.0
480,1,2.2,0,0,6.82,0,0.0,0.0,0.0,1.0,0.0,0.0
483,1,1.7,-0.3,0,6.19,0,0.0,0.0,0.0,1.0,0.0,0.0
483,1,2,0,0,6.15,0,0.0,0.0,0.0,1.0,0.0,0.0
485,1,1.2,-0.9,0,6.60,0,0.0,0.0,0.0,1.0,0.0,0.0
483,1,1.9,0.1,1.51,6.16,0,0.0,0.0,0.0,1.0,0.0,0.0
478,1,3.6,1.5,0,6.40,0,0.0,0.0,0.0,1.0,0.0,0.0
486,21,2,0.6,3.61,16.16,16,0.0,0.0,0.0,1.0,0.0,0.0
501,275,4,8.8,249.25,260.73,263.3,0.0,0.0,0.0,1.0,0.0,0.0
504,545,9.2,24.9,524.33,534.04,540.7,0.0,0.0,0.0,1.0,0.0,0.0
505,715,11.2,32.2,677.49,687.05,697.2,0.0,0.0,0.0,1.0,0.0,0.0
499,767,11.5,30.2,720.97,734.00,744.2,0.0,0.0,0.0,1.0,0.0,0.0
450,229,10.1,17.6,228.22,235.78,240.4,0.0,0.0,0.0,1.0,0.0,0.0
470,242,9.4,15.4,244.28,246.11,252.9,0.0,0.0,0.0,1.0,0.0,0.0
450,126,9.7,13.7,118.34,124.12,131.1,0.0,0.0,0.0,1.0,0.0,0.0
446,72,9.1,11.2,60.11,69.94,72.9,0.0,0.0,0.0,1.0,0.0,0.0
447,20,8.3,8.7,3.6,15.51,16.1,0.0,0.0,0.0,1.0,0.0,0.0
447,1,8.1,8.2,0,6.25,0,0.0,0.0,0.0,1.0,0.0,0.0
451,1,8,8.1,2.6,5.75,0,0.0,0.0,0.0,1.0,0.0,0.0
452,1,8,7.8,1.79,5.91,0,0.0,0.0,0.0,1.0,0.0,0.0
450,1,7.9,7.6,2.01,5.86,0,0.0,0.0,0.0,1.0,0.0,0.0
450,1,8,7.7,0,5.95,0,0.0,0.0,0.0,1.0,0.0,0.0
449,1,7.9,7.7,0,6.46,0,0.0,0.0,0.0,1.0,0.0,0.0
451,1,7.6,7.5,2.12,5.96,0,0.0,0.0,0.0,1.0,0.0,0.0
450,1,7.8,7.8,0.84,5.82,0,0.0,0.0,0.0,1.0,0.0,0.0
489,1,7.6,7.6,0.41,5.94,0,0.0,0.0,0.0,1.0,0.0,0.0
498,1,7.6,7.9,0,6.01,0,0.0,0.0,0.0,1.0,0.0,0.0
505,1,7.6,8,0,6.80,0,0.0,0.0,0.0,1.0,0.0,0.0
500,1,6.6,7.1,0,5.97,0,0.0,0.0,0.0,1.0,0.0,0.0
488,1,5.9,6.3,0,5.94,0,0.0,0.0,0.0,1.0,0.0,0.0
457,1,5.3,5.6,0,6.01,0,0.0,0.0,0.0,1.0,0.0,0.0
227,2,4.5,5,0,6.68,0,0.0,0.0,0.0,1.0,0.0,0.0
357,5,4.1,4.7,0,6.42,0,0.0,0.0,0.0,1.0,0.0,0.0
339,8,3.8,4.5,0,5.86,1,0.0,0.0,0.0,1.0,0.0,0.0
300,12,3.5,4.3,1.72,6.12,3,0.0,0.0,0.0,1.0,0.0,0.0
311,17,2.9,3.4,2.02,14.15,12,0.0,0.0,0.0,1.0,0.0,0.0
221,36,2.6,3.6,23.42,42.33,35.9,0.0,0.0,0.0,1.0,0.0,0.0
272,21,2.3,3.7,7.07,25.56,21.6,0.0,0.0,0.0,1.0,0.0,0.0
272,21,2.6,3.5,5.82,19.81,19.2,0.0,0.0,0.0,1.0,0.0,0.0
272,8,2.6,3.3,0,8.38,2,0.0,0.0,0.0,1.0,0.0,0.0
310,4,2.9,3.5,0,8.50,0,0.0,0.0,0.0,1.0,0.0,0.0
320,1,2.3,2.3,0,8.13,0,0.0,0.0,0.0,1.0,0.0,0.0
318,1,2,1.9,14.58,8.14,0,0.0,0.0,0.0,1.0,0.0,0.0
326,1,1.5,0.5,0,9.16,0,0.0,0.0,0.0,1.0,0.0,0.0
322,1,1.2,0.9,14.1,9.06,0,0.0,0.0,0.0,1.0,0.0,0.0
333,1,0.7,0.6,9.25,8.50,0,0.0,0.0,0.0,1.0,0.0,0.0
335,1,0.3,0.5,0,9.55,0,0.0,0.0,0.0,1.0,0.0,0.0
336,1,0,0.4,4.06,9.78,0,0.0,0.0,0.0,1.0,0.0,0.0
342,1,-0.1,0.1,0,10.14,0,0.0,0.0,0.0,1.0,0.0,0.0
344,1,-0.4,0,6.14,9.74,0,0.0,0.0,0.0,1.0,0.0,0.0
342,1,-0.6,-0.3,0,10.26,0,0.0,0.0,0.0,1.0,0.0,0.0
349,1,-0.8,-0.4,0,10.19,0,0.0,0.0,0.0,1.0,0.0,0.0
343,1,-1.2,-0.9,0,10.43,0,0.0,0.0,0.0,1.0,0.0,0.0
390,1,-1.4,-0.9,0,9.86,0,0.0,0.0,0.0,1.0,0.0,0.0
429,1,-1.7,-1.2,0,9.82,0,0.0,0.0,0.0,1.0,0.0,0.0
463,2,-2.2,-1.9,0,9.99,0,0.0,0.0,0.0,1.0,0.0,0.0
472,22,-2.1,-1.5,3.39,16.07,14,0.0,0.0,0.0,1.0,0.0,0.0
496,62,-2.4,-1.5,34.6,48.97,48,0.0,0.0,0.0,1.0,0.0,0.0
474,41,-2.1,0,25.25,40.71,39.7,0.0,0.0,0.0,1.0,0.0,0.0
493,121,-2,0.7,104.24,103.55,118.2,0.0,0.0,0.0,1.0,0.0,0.0
513,80,-2.9,-1.8,70.74,89.47,85.1,0.0,0.0,0.0,1.0,0.0,0.0
494,77,-2.5,-0.3,59.6,74.91,75.7,0.0,0.0,0.0,1.0,0.0,0.0
484,45,-2.5,-0.6,19.61,38.97,37.5,0.0,0.0,0.0,1.0,0.0,0.0
495,34,-2.6,-1.6,16.67,30.31,30.6,0.0,0.0,0.0,1.0,0.0,0.0
499,22,-2.8,-2.3,3.49,18.36,15,0.0,0.0,0.0,1.0,0.0,0.0
496,1,-2.8,-2.7,0,9.87,0,0.0,0.0,0.0,1.0,0.0,0.0
502,1,-3,-2.9,1.88,9.84,0,0.0,0.0,0.0,1.0,0.0,0.0
516,1,-3.1,-3,0.05,10.33,0,0.0,0.0,0.0,1.0,0.0,0.0
509,1,-3.6,-3.4,2.61,9.94,0,0.0,0.0,0.0,1.0,0.0,0.0
512,1,-3.6,-3.4,0,10.45,0,0.0,0.0,0.0,1.0,0.0,0.0
511,1,-3.6,-3.6,2.28,10.06,0,0.0,0.0,0.0,1.0,0.0,0.0
515,1,-3.6,-3.4,3.05,9.99,0,0.0,0.0,0.0,1.0,0.0,0.0
516,1,-3.7,-3.6,2.7,10.01,0,0.0,0.0,0.0,1.0,0.0,0.0
515,1,-3.4,-3.4,0,10.04,0,0.0,0.0,0.0,1.0,0.0,0.0
514,1,-3.1,-2.9,0,10.14,0,0.0,0.0,0.0,1.0,0.0,0.0
522,1,-2.7,-2.6,2.65,10.00,0,0.0,0.0,0.0,1.0,0.0,0.0
507,1,-2.6,-2.6,0,9.90,0,0.0,0.0,0.0,1.0,0.0,0.0
506,1,-2.4,-2.5,0,9.98,0,0.0,0.0,0.0,1.0,0.0,0.0
509,1,-2.5,-2.6,0,9.96,0,0.0,0.0,0.0,1.0,0.0,0.0
512,7,-2.6,-2.6,0,10.63,0,0.0,0.0,0.0,1.0,0.0,0.0
508,86,-1.7,-0.4,17.56,30.26,29.4,0.0,0.0,0.0,1.0,0.0,0.0
493,94,-1.2,1.2,36.71,51.05,53.5,0.0,0.0,0.0,1.0,0.0,0.0
417,65,-0.3,0.1,58.21,77.94,73.3,0.0,0.0,0.0,1.0,0.0,0.0
388,79,0.9,5.4,66.71,80.58,82.7,0.0,0.0,0.0,1.0,0.0,0.0
603,849,1.9,22.7,754.81,745.10,810.9,0.0,0.0,0.0,1.0,0.0,0.0
469,283,2,7.3,261.67,272.22,286.6,0.0,0.0,0.0,1.0,0.0,0.0
407,152,1.6,6.2,139.03,161.85,155.8,0.0,0.0,0.0,1.0,0.0,0.0
385,71,1.4,3.3,53.94,70.44,65.9,0.0,0.0,0.0,1.0,0.0,0.0
380,21,0.7,1.2,4.7,19.17,15.6,0.0,0.0,0.0,1.0,0.0,0.0
374,1,0.7,0.8,0,10.01,0,0.0,0.0,0.0,1.0,0.0,0.0
376,1,0.9,1.1,0.82,9.83,0,0.0,0.0,0.0,1.0,0.0,0.0
375,1,1.2,1.3,1.82,10.00,0,0.0,0.0,0.0,1.0,0.0,0.0
374,1,1.4,1.5,2.72,9.95,0,0.0,0.0,0.0,1.0,0.0,0.0
372,1,1.4,1.3,2.63,10.53,0,0.0,0.0,0.0,1.0,0.0,0.0
372,1,1.5,1.6,1.91,9.95,0,0.0,0.0,0.0,1.0,0.0,0.0
372,1,1.5,1.5,2.38,10.02,0,0.0,1.0,0.0,0.0,0.0,0.0
372,1,1.5,1.6,1.06,10.00,0,0.0,1.0,0.0,0.0,0.0,0.0
370,1,1.6,1.6,1.21,9.94,0,0.0,1.0,0.0,0.0,0.0,0.0
369,1,1.8,1.8,0,10.42,0,0.0,1.0,0.0,0.0,0.0,0.0
373,1,1.5,1.3,0,10.03,0,0.0,1.0,0.0,0.0,0.0,0.0
382,1,0.5,-0.9,0,10.07,0,0.0,1.0,0.0,0.0,0.0,0.0
381,1,0.6,0.5,1.64,9.95,0,0.0,1.0,0.0,0.0,0.0,0.0
381,1,0.5,0.1,0,10.06,0,0.0,1.0,0.0,0.0,0.0,0.0
386,11,0,-0.6,1.69,9.86,0,0.0,1.0,0.0,0.0,0.0,0.0
398,91,1.1,4.8,79.55,93.16,94.3,0.0,1.0,0.0,0.0,0.0,0.0
430,227,2.3,9.3,237.21,254.35,253.4,0.0,1.0,0.0,0.0,0.0,0.0
518,729,4.8,28.4,695.04,711.94,716.6,0.0,1.0,0.0,0.0,0.0,0.0
512,760,5.6,26.3,720.66,737.90,744.4,0.0,1.0,0.0,0.0,0.0,0.0
461,555,5.7,24.6,533.95,527.50,552.9,0.0,1.0,0.0,0.0,0.0,0.0
472,572,5.1,19.4,549.87,564.29,562.6,0.0,1.0,0.0,0.0,0.0,0.0
420,472,6.4,21.7,441.16,461.94,458.3,0.0,1.0,0.0,0.0,0.0,0.0
373,238,5.4,12.7,219.09,230.50,233.6,0.0,1.0,0.0,0.0,0.0,0.0
347,52,3.1,3.4,36.93,48.77,50,0.0,1.0,0.0,0.0,0.0,0.0
356,2,1,-0.8,4.86,8.77,0,0.0,1.0,0.0,0.0,0.0,0.0
364,1,0.8,-0.6,1.47,8.80,0,0.0,1.0,0.0,0.0,0.0,0.0
366,1,1,0,2.95,8.49,0,0.0,1.0,0.0,0.0,0.0,0.0
371,1,0.6,-1.1,1.49,9.39,0,0.0,1.0,0.0,0.0,0.0,0.0
376,1,0.1,-1.9,0,9.08,0,0.0,1.0,0.0,0.0,0.0,0.0
382,1,-0.4,-2.8,2.27,10.03,0,0.0,1.0,0.0,0.0,0.0,0.0
384,1,-0.6,-3.1,2.62,9.85,0,0.0,0.0,0.0,0.0,0.0,1.0
388,1,-1.4,-3.9,1.78,10.07,0,0.0,0.0,0.0,0.0,0.0,1.0
391,1,-1.6,-4.3,0,10.03,0,0.0,0.0,0.0,0.0,0.0,1.0
391,1,-1.1,-3.4,0.62,9.85,0,0.0,0.0,0.0,0.0,0.0,1.0
386,1,-0.4,-1.9,0,10.67,0,0.0,0.0,0.0,0.0,0.0,1.0
381,1,0.1,-0.5,0.45,9.98,0,0.0,0.0,0.0,0.0,0.0,1.0
377,1,0.8,0.1,0,9.80,0,0.0,0.0,0.0,0.0,0.0,1.0
373,1,1.1,1.2,0,9.89,0,0.0,0.0,0.0,0.0,0.0,1.0
376,10,1.4,1.6,0,10.10,0,0.0,0.0,0.0,0.0,0.0,1.0
403,99,2.5,4.3,90.91,102.32,105.1,0.0,0.0,0.0,0.0,0.0,1.0
406,154,3.6,7.7,152.27,165.85,167.1,0.0,0.0,0.0,0.0,0.0,1.0
343,72,4.8,8.6,58.71,74.23,75.6,0.0,0.0,0.0,0.0,0.0,1.0
394,280,5.4,13.5,299.15,311.27,312.6,0.0,0.0,0.0,0.0,0.0,1.0
361,159,5.8,10.3,159.03,169.71,171.5,0.0,0.0,0.0,0.0,0.0,1.0
340,100,5.4,8.1,89.37,100.25,103.8,0.0,0.0,0.0,0.0,0.0,1.0
512,518,5.1,10,434.4,402.23,400.5,0.0,0.0,0.0,0.0,0.0,1.0
353,63,4.5,5.7,47.83,58.58,60.6,0.0,0.0,0.0,0.0,0.0,1.0
349,25,4,4.3,5.6,22.25,19,0.0,0.0,0.0,0.0,0.0,1.0
345,1,3.8,4,3.34,10.41,0,0.0,0.0,0.0,0.0,0.0,1.0
354,1,3.3,3.5,3.35,9.75,0,0.0,0.0,0.0,0.0,0.0,1.0
359,1,2.6,2.9,5.05,9.82,0,0.0,0.0,0.0,0.0,0.0,1.0
368,1,1.7,1.9,3.24,10.06,0,0.0,0.0,0.0,0.0,0.0,1.0
372,1,0.9,0.8,0,10.34,0,0.0,0.0,0.0,0.0,0.0,1.0
379,1,0.3,0.3,0,10.35,0,0.0,0.0,0.0,0.0,0.0,1.0
383,1,0,0,2.12,10.06,0,0.0,1.0,0.0,0.0,0.0,0.0
385,1,0,0,0,10.57,0,0.0,1.0,0.0,0.0,0.0,0.0
390,1,-0.6,-0.5,0.9,10.12,0,0.0,1.0,0.0,0.0,0.0,0.0
390,1,-0.8,-0.6,0,10.10,0,0.0,1.0,0.0,0.0,0.0,0.0
393,1,-0.9,-0.6,1.19,10.56,0,0.0,1.0,0.0,0.0,0.0,0.0
394,1,-1.2,-0.8,0,10.03,0,0.0,1.0,0.0,0.0,0.0,0.0
396,1,-1.2,-0.9,0,10.49,0,0.0,1.0,0.0,0.0,0.0,0.0
398,1,-1.6,-1.2,0,9.94,0,0.0,1.0,0.0,0.0,0.0,0.0
399,4,-1.4,-1.1,0,9.91,0,0.0,1.0,0.0,0.0,0.0,0.0
403,26,-1.4,-0.4,8.34,23.01,20,0.0,1.0,0.0,0.0,0.0,0.0
411,68,-0.9,0.8,63.29,74.99,76.6,0.0,1.0,0.0,0.0,0.0,0.0
416,65,-0.9,0.9,58.44,68.85,68.8,0.0,1.0,0.0,0.0,0.0,0.0
478,298,-0.5,5.3,295.3,312.78,310.6,0.0,1.0,0.0,0.0,0.0,0.0
623,1048,1.6,19.3,886.9,866.80,916.5,0.0,1.0,0.0,0.0,0.0,0.0
460,438,0.8,13.2,379.99,407.87,414.5,0.0,1.0,0.0,0.0,0.0,0.0
485,696,2.2,19,663.36,670.68,676.8,0.0,1.0,0.0,0.0,0.0,0.0
