6308.0,4120.0,546.1,653.1999999999999,3546.269999999999,3769.59,3747.7000000000003
7347.0,6259.0,576.5000000000001,741.8000000000001,5916.59,6227.339999999999,6275.6
7004.0,5676.0,592.8999999999999,742.0999999999998,4832.719999999999,5037.900000000001,5031.599999999999
4957.0,2625.0,627.5,684.4999999999999,2356.5,2570.66,2519.3
4541.0,1459.0,619.9,648.2999999999998,1279.5900000000001,1491.54,1410.5000000000002
4373.0,2716.0,582.6000000000001,667.3000000000001,2597.6,2810.56,2749.6
4846.0,1922.0,507.99999999999994,555.0000000000001,1793.37,1977.4199999999998,1944.4
5952.0,3943.0,509.7,624.4999999999999,3144.61,3300.4900000000002,3304.8
5170.0,1792.0,505.8,549.8999999999999,1669.8499999999997,1860.8500000000001,1834.9999999999998
6823.0,5749.0,540.0,689.6999999999999,5263.76,5601.159999999998,5529.5
7322.0,6807.0,574.3000000000001,737.6999999999999,6400.499999999999,6603.379999999999,6638.599999999999
5923.0,4359.0,572.0999999999999,696.6,4190.189999999999,4360.78,4373.2
5673.0,4132.0,590.6,711.0,3970.13,4174.11,4138.500000000001
6218.0,5505.0,694.8999999999999,831.3999999999999,4968.66,5345.15,5343.4
4279.0,2224.0,670.0,703.4999999999999,2037.7799999999997,2212.97,2185.1000000000004
4139.0,2224.0,688.3,727.4,2038.14,2231.0,2208.0999999999995
4599.0,2950.0,648.9000000000001,696.4000000000003,2820.9300000000003,3019.78,2989.2999999999997
4407.0,1238.0,543.8000000000001,576.2,1089.4899999999998,1265.53,1236.0999999999997
5033.0,4212.0,641.4000000000001,741.4999999999999,4022.34,4170.7,4183.9
5876.0,6057.0,691.8,794.4000000000001,5865.380000000001,6075.04,6014.8
6477.0,6888.0,697.2000000000002,877.4000000000001,6200.15,6490.59,6484.599999999999
6415.0,6597.0,679.9000000000001,852.7,5900.07,6212.080000000001,6153.2
6478.0,6724.0,670.0,842.0000000000001,6073.329999999999,6398.169999999999,6302.499999999999
6928.0,6024.0,669.1999999999999,850.0,5998.45,6334.04,6236.500000000001
6432.0,6464.0,677.1,828.5,5559.32,5852.550000000001,5713.6
5193.0,3161.0,678.0,761.6,2788.8399999999992,3004.5099999999998,3024.6
5961.0,5308.0,680.0999999999999,817.0999999999999,4770.45,5057.890000000001,5036.8
6358.0,6772.0,689.4999999999998,846.6,6060.24,6357.8200000000015,6300.9
6370.0,6955.0,672.1999999999999,844.3,6191.16,6492.930000000001,6458.299999999998
6432.0,6462.0,662.8000000000001,814.4,5454.4400000000005,5807.559999999999,5613.699999999998
6046.0,5820.0,669.6000000000001,821.4,5055.92,5392.280000000002,5344.3
6066.0,6237.0,680.1,831.7,5637.880000000001,5919.259999999999,5846.8
5769.0,5914.0,694.5999999999999,851.6000000000001,4948.22,5284.3600000000015,5233.700000000001
