5872.0,5350.0,523.1,645.7000000000002,4608.11,4744.509999999998,4752.0
7755.0,7207.0,427.5,587.9000000000001,6167.320000000001,6412.570000000001,6134.599999999999
7247.0,6718.0,445.49999999999994,602.2000000000002,5776.950000000001,6211.679999999999,5914.3
7080.0,6604.0,368.80000000000007,498.2,5936.94,6245.83,6154.499999999999
7361.0,6843.0,384.40000000000003,500.2999999999999,6017.5,6471.9000000000015,6310.400000000001
4802.0,4384.0,444.4,554.1999999999999,3629.109999999999,3923.8999999999996,3807.9
4686.0,4380.0,450.70000000000005,539.4000000000001,3139.5699999999997,3322.5800000000004,3250.9999999999995
6114.0,5743.0,400.90000000000015,520.7,4967.659999999999,5140.619999999999,5137.5999999999985
6649.0,6054.0,498.0000000000001,600.3000000000001,5668.839999999999,6054.4800000000005,5901.5
7894.0,7178.0,435.19999999999993,557.4999999999999,6373.919999999999,6647.700000000001,6604.5
8275.0,7524.0,397.00000000000006,552.0,6552.13,6846.26,6786.700000000001
3758.0,3394.0,387.0999999999999,455.40000000000003,3039.3199999999997,3272.93,3217.8999999999996
4066.0,3627.0,435.0,512.5,3124.3299999999995,3366.83,3331.9000000000005
6805.0,5913.0,433.8999999999999,571.0999999999999,5586.449999999999,5751.69,5778.900000000001
7436.0,6764.0,460.09999999999997,602.7999999999997,5796.07,6104.45,6054.400000000001
5583.0,5016.0,487.4000000000001,604.0000000000001,4426.33,4638.4800000000005,4613.700000000001
2735.0,2489.0,444.8,505.4,2184.61,2375.13,2355.1
7554.0,6898.0,465.2000000000001,648.3000000000001,6064.5599999999995,6324.650000000001,6288.2
7693.0,6810.0,512.5,676.9000000000001,5945.6,6221.7699999999995,6177.2
7827.0,6993.0,517.4000000000001,669.4,6129.68,6401.4400000000005,6371.0
7813.0,6947.0,526.8,684.5000000000001,6065.91,6331.95,6302.1
5696.0,5138.0,535.9,647.6999999999999,4440.25,4727.7699999999995,4630.3
3069.0,2728.0,436.2,505.09999999999997,2382.9,2603.3499999999995,2561.5000000000005
7311.0,6574.0,487.19999999999993,647.9999999999999,5709.900000000001,6022.540000000001,5940.799999999999
5025.0,4561.0,493.79999999999995,609.8999999999999,4032.2500000000005,4283.59,4232.5
5949.0,5182.0,454.3,575.9999999999999,4640.35,4894.259999999999,4914.5
5643.0,5142.0,517.0,634.6999999999999,4607.2,4791.52,4781.4
2931.0,2676.0,501.90000000000003,569.6,2338.59,2583.88,2507.7999999999997
